uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"802156f0-4cad-4429-ae98-5c43a4a13be8","ABBY_036.mosquitoPoint.mos","D16","ABBY","ABBY_036","distributed","evergreenForest",45.747351,-122.308509,"WGS84",10.5,443.7,0.4,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"3997623a-8753-44cd-bdb7-359c0f04e3d4","ABBY_032.mosquitoPoint.mos","D16","ABBY","ABBY_032","distributed","evergreenForest",45.765840,-122.376086,"WGS84",10.1,557.7,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"e3d977f7-4923-4ebb-ab64-9b1861c6f2ae","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","distributed","evergreenForest",45.763458,-122.336096,"WGS84",10.1,344.9,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"c75e1464-a479-4c49-99ef-c33b48b6bf9e","ABBY_034.mosquitoPoint.mos","D16","ABBY","ABBY_034","distributed","evergreenForest",45.758502,-122.389604,"WGS84",10.1,428.1,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"c5ef42aa-577d-4348-9fe3-2034853af41d","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","distributed","evergreenForest",45.746174,-122.314267,"WGS84",,555.0,0.3,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"a9ea1cf3-23cc-4f79-a8a4-2ffbb72a8499","ABBY_033.mosquitoPoint.mos","D16","ABBY","ABBY_033","distributed","mixedForest",45.772150,-122.363335,"WGS84",10.3,455.7,0.3,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"0f401215-cc4f-45c7-a01e-e14ffedb317b","ABBY_040.mosquitoPoint.mos","D16","ABBY","ABBY_040","distributed","shrubScrub",45.768250,-122.367574,"WGS84",10.1,519.8,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"62890e4e-aa01-444e-bc27-543437479b4c","ABBY_038.mosquitoPoint.mos","D16","ABBY","ABBY_038","distributed","grasslandHerbaceous",45.765077,-122.384566,"WGS84",10.1,496.0,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"072ea957-4ac6-4e70-8c1f-64da9c0aa5b3","ABBY_035.mosquitoPoint.mos","D16","ABBY","ABBY_035","distributed","grasslandHerbaceous",45.753024,-122.305090,"WGS84",10.1,478.2,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
"9127b6db-2d64-4985-970a-8d02ecfd1e61","ABBY_039.mosquitoPoint.mos","D16","ABBY","ABBY_039","distributed","shrubScrub",45.729719,-122.363716,"WGS84",10.1,574.2,0.1,"2023-09-13T01:00Z","2023-09-13T01:00Z",0.0,,"ABBY.2023.37","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"holmanm@battelleecology.org","Limited resources",
