uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"9131a866-054f-495b-b31b-f787e6ad7b22","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","distributed","woodyWetlands",46.235464,-89.564303,"WGS84",10.3,512.9,0.3,"2023-08-09T23:13Z","2023-08-10T12:23Z",13.2,"night","UNDE.2023.32","OK","UNDE_072.20230810.0723","B00000178082","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","dobberstein@battelleecology.org",,
"b189dcdd-e9e7-418d-8a76-a1a0bc611d2f","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","distributed","woodyWetlands",46.246368,-89.547703,"WGS84",10.3,510.1,0.3,"2023-08-09T23:26Z","2023-08-10T12:44Z",13.3,"night","UNDE.2023.32","OK","UNDE_071.20230810.0744","B00000155119","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","dobberstein@battelleecology.org",,
"a0bdddb2-1e9d-4477-bfd8-09b8e884b23b","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","distributed","mixedForest",46.249945,-89.540863,"WGS84",10.3,514.3,0.3,"2023-08-09T23:35Z","2023-08-10T12:55Z",13.3,"night","UNDE.2023.32","OK","UNDE_066.20230810.0755","B00000178337","NEON.DOC.014049vM","Field season","Off","OK","dry ice","Present","No known compromise","Y","dobberstein@battelleecology.org",,
"86f5571c-516e-4d09-ac53-9b59a3b29d0b","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","distributed","woodyWetlands",46.259156,-89.527305,"WGS84",10.3,507.6,0.4,"2023-08-09T23:41Z","2023-08-10T13:07Z",13.4,"night","UNDE.2023.32","OK","UNDE_075.20230810.0807","B00000178094","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","dobberstein@battelleecology.org",,
"9caa2ac6-0c7e-4cef-8bb4-1d1dd34f28ca","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","distributed","deciduousForest",46.245034,-89.519234,"WGS84",10.1,516.8,0.2,"2023-08-09T23:47Z","2023-08-10T13:22Z",13.6,"night","UNDE.2023.32","OK","UNDE_073.20230810.0822","B00000178081","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","dobberstein@battelleecology.org",,
"0660b225-b9bd-4a14-936d-79cc91081a2b","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","distributed","woodyWetlands",46.243091,-89.509409,"WGS84",10.1,514.0,0.2,"2023-08-09T23:55Z","2023-08-10T13:36Z",13.7,"night","UNDE.2023.32","OK","UNDE_070.20230810.0836","B00000178269","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","mayhew@battelleecology.org",,
"8d4cd7be-022a-4b43-88af-33b16ce64b65","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","distributed","woodyWetlands",46.228742,-89.498140,"WGS84",10.1,512.5,0.1,"2023-08-10T00:11Z","2023-08-10T13:51Z",13.7,"night","UNDE.2023.32","OK","UNDE_067.20230810.0851","B00000178105","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","mayhew@battelleecology.org",,
"43e3547d-d425-41c1-916e-88080b9ab14d","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","distributed","woodyWetlands",46.209603,-89.492758,"WGS84",10.3,509.2,0.4,"2023-08-10T00:24Z","2023-08-10T14:05Z",13.7,"night","UNDE.2023.32","OK","UNDE_068.20230810.0905","B00000178086","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","mayhew@battelleecology.org",,
"65740501-17fe-4acf-87d4-ec2fbd2dbd0d","UNDE_074.mosquitoPoint.mos","D05","UNDE","UNDE_074","distributed","deciduousForest",46.216675,-89.507410,"WGS84",10.4,515.3,0.7,"2023-08-10T00:30Z","2023-08-10T14:16Z",13.8,"night","UNDE.2023.32","OK","UNDE_074.20230810.0916","B00000178084","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","mayhew@battelleecology.org",,
"71223b7a-814c-4dc6-8b25-b2ed7e976ea4","UNDE_076.mosquitoPoint.mos","D05","UNDE","UNDE_076","distributed","deciduousForest",46.219949,-89.517762,"WGS84",10.2,524.8,0.2,"2023-08-10T00:34Z","2023-08-10T14:24Z",13.8,"night","UNDE.2023.32","OK","UNDE_076.20230810.0924","B00000178294","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","mayhew@battelleecology.org",,
