uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,trapHours,nightOrDay,eventID,samplingImpractical,sampleID,sampleCode,samplingProtocolVersion,sampleTiming,fanStatus,catchCupStatus,trapType,CO2Status,sampleCondition,targetTaxaPresent,recordedBy,remarks,dataQF
"f8e39ccd-c66b-4235-b6c3-6a5ed7b40a9c","ABBY_038.mosquitoPoint.mos","D16","ABBY","ABBY_038","distributed","grasslandHerbaceous",45.765077,-122.384566,"WGS84",10.1,496.0,0.1,"2023-05-23T00:16Z","2023-05-23T13:30Z",13.2,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"4a994672-023e-4cff-9bb2-e0a285ca5a0f","ABBY_034.mosquitoPoint.mos","D16","ABBY","ABBY_034","distributed","evergreenForest",45.758502,-122.389604,"WGS84",10.1,428.1,0.1,"2023-05-23T01:00Z","2023-05-23T01:00Z",0.0,,"ABBY.2023.21","logistical",,,"NEON.DOC.014049vM","Field season",,,,,,,"platt@battelleecology.org","New field map had incorrect road for point causing crew to believe trap was on private property and inaccessible.",
"1c512532-b368-4c02-96a4-08bb9568e83f","ABBY_032.mosquitoPoint.mos","D16","ABBY","ABBY_032","distributed","evergreenForest",45.765840,-122.376086,"WGS84",10.1,557.7,0.1,"2023-05-23T01:00Z","2023-05-23T13:10Z",12.2,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","Off","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"bad3c80d-ff5e-4b7c-b2c8-e69744a5d19f","ABBY_033.mosquitoPoint.mos","D16","ABBY","ABBY_033","distributed","mixedForest",45.772150,-122.363335,"WGS84",10.3,455.7,0.3,"2023-05-23T01:16Z","2023-05-23T13:20Z",12.1,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"3cddf674-3581-4e9f-a3cb-871a249e1bed","ABBY_040.mosquitoPoint.mos","D16","ABBY","ABBY_040","distributed","shrubScrub",45.768250,-122.367574,"WGS84",10.1,519.8,0.1,"2023-05-23T01:26Z","2023-05-23T13:12Z",11.8,"night","ABBY.2023.21","OK","ABBY_040.20230523.0612","D00000143686","NEON.DOC.014049vM","Field season","On","OK","dry ice","Present","No known compromise","Y","griffind1@battelleecology.org",,
"026360a8-236a-45b7-9bf1-efc3ddf34b37","ABBY_039.mosquitoPoint.mos","D16","ABBY","ABBY_039","distributed","shrubScrub",45.729719,-122.363716,"WGS84",10.1,574.2,0.1,"2023-05-23T01:44Z","2023-05-23T13:44Z",12.0,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"da40edf7-eac6-431b-878e-f2aacb2ca876","ABBY_031.mosquitoPoint.mos","D16","ABBY","ABBY_031","distributed","evergreenForest",45.746174,-122.314267,"WGS84",,555.0,0.3,"2023-05-23T02:24Z","2023-05-23T14:10Z",11.8,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"dfa07d2b-f1d9-48f9-9003-a5609b27b15a","ABBY_037.mosquitoPoint.mos","D16","ABBY","ABBY_037","distributed","evergreenForest",45.763458,-122.336096,"WGS84",10.1,344.9,0.1,"2023-05-23T02:48Z","2023-05-23T14:26Z",11.6,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","griffind1@battelleecology.org",,
"e872cd73-acd5-4f7e-9cc5-0393b87a8c9c","ABBY_036.mosquitoPoint.mos","D16","ABBY","ABBY_036","distributed","evergreenForest",45.747351,-122.308509,"WGS84",10.5,443.7,0.4,"2023-05-23T03:13Z","2023-05-23T14:36Z",11.4,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","sneadf@battelleecology.org",,
"b986b90c-6d8b-4290-b602-a34360c88567","ABBY_035.mosquitoPoint.mos","D16","ABBY","ABBY_035","distributed","grasslandHerbaceous",45.753024,-122.305090,"WGS84",10.1,478.2,0.1,"2023-05-23T03:36Z","2023-05-23T14:54Z",11.3,"night","ABBY.2023.21","OK",,,"NEON.DOC.014049vM","Field season","On","OK","dry ice","Present",,"N","sneadf@battelleecology.org",,
